Time;MoteID;State;Value;TotalTicks;Permil
660390000;7;Radio total;58368880;  59999920 ;972
660527000;3;CPU;962352;  60000000 ;16
660527000;3;LPM;59037648;  60000000 ;983
660527000;3;Deep LPM;0;  60000000 ;0
660527000;3;Radio Tx;79024;  60000000 ;1
660527000;3;Radio Rx;58282352;  60000000 ;971
660527000;3;Radio total;58361376;  60000000 ;972
660576000;6;CPU;283496;  60000000 ;4
660576000;6;LPM;59716504;  60000000 ;995
660576000;6;Deep LPM;0;  60000000 ;0
660576000;6;Radio Tx;143168;  60000000 ;2
660576000;6;Radio Rx;46486312;  60000000 ;774
660576000;6;Radio total;46629480;  60000000 ;777
660661000;4;CPU;826160;  60000000 ;13
660661000;4;LPM;59173840;  60000000 ;986
660661000;4;Deep LPM;0;  60000000 ;0
660661000;4;Radio Tx;358720;  60000000 ;5
660661000;4;Radio Rx;57541280;  60000000 ;959
660661000;4;Radio total;57900000;  60000000 ;965
660739000;2;CPU;512088;  60000000 ;8
660739000;2;LPM;59487912;  60000000 ;991
660739000;2;Deep LPM;0;  60000000 ;0
660739000;2;Radio Tx;70032;  60000000 ;1
660739000;2;Radio Rx;58286760;  60000000 ;971
660739000;2;Radio total;58356792;  60000000 ;972
660858000;8;CPU;1992664;  60000000 ;33
660858000;8;LPM;58007336;  60000000 ;966
660858000;8;Deep LPM;0;  60000000 ;0
660858000;8;Radio Tx;1008840;  60000000 ;16
660858000;8;Radio Rx;57341160;  60000000 ;955
660858000;8;Radio total;58350000;  60000000 ;972
720262000;1;CPU;1412824;  60000000 ;23
720262000;1;LPM;58587176;  60000000 ;976
720262000;1;Deep LPM;0;  60000000 ;0
720262000;1;Radio Tx;671928;  60000000 ;11
720262000;1;Radio Rx;54078072;  60000000 ;901
720262000;1;Radio total;54750000;  60000000 ;912
720383000;5;CPU;904640;  60000000 ;15
720383000;5;LPM;59095360;  60000000 ;984
720383000;5;Deep LPM;0;  60000000 ;0
720383000;5;Radio Tx;230184;  60000000 ;3
720383000;5;Radio Rx;54969816;  60000000 ;916
720383000;5;Radio total;55200000;  60000000 ;920
720390000;7;CPU;1811288;  60000000 ;30
720390000;7;LPM;58188712;  60000000 ;969
720390000;7;Deep LPM;0;  60000000 ;0
720390000;7;Radio Tx;826864;  60000000 ;13
720390000;7;Radio Rx;54373136;  60000000 ;906
720390000;7;Radio total;55200000;  60000000 ;920
720527000;3;CPU;939088;  60000000 ;15
720527000;3;LPM;59060912;  60000000 ;984
720527000;3;Deep LPM;0;  60000000 ;0
720527000;3;Radio Tx;64840;  60000000 ;1
720527000;3;Radio Rx;54985160;  60000000 ;916
720527000;3;Radio total;55050000;  60000000 ;917
720576000;6;CPU;367088;  60000000 ;6
720576000;6;LPM;59632912;  60000000 ;993
720576000;6;Deep LPM;0;  60000000 ;0
720576000;6;Radio Tx;179336;  60000000 ;2
720576000;6;Radio Rx;46515520;  60000000 ;775
720576000;6;Radio total;46694856;  60000000 ;778
720661000;4;CPU;815568;  60000000 ;13
720661000;4;LPM;59184432;  60000000 ;986
720661000;4;Deep LPM;0;  60000000 ;0
720661000;4;Radio Tx;354656;  60000000 ;5
720661000;4;Radio Rx;54245344;  60000000 ;904
720661000;4;Radio total;54600000;  60000000 ;910
720739000;2;CPU;498032;  60000000 ;8
