Time;MoteID;State;Value;TotalTicks;Permil
720858000;4;Energest  ] Radio total;57600000;  60000000 ;960
780262000;1;Energest  ] CPU;1037256;  60000000 ;17
780262000;1;Energest  ] LPM;58962744;  60000000 ;982
780262000;1;Energest  ] Deep LPM;0;  60000000 ;0
780262000;1;Energest  ] Radio Tx;493920;  60000000 ;8
780262000;1;Energest  ] Radio Rx;57406080;  60000000 ;956
780262000;1;Energest  ] Radio total;57900000;  60000000 ;965
780383000;5;Energest  ] CPU;1846872;  60000000 ;30
780383000;5;Energest  ] LPM;58153128;  60000000 ;969
780383000;5;Energest  ] Deep LPM;0;  60000000 ;0
780383000;5;Energest  ] Radio Tx;962096;  60000000 ;16
780383000;5;Energest  ] Radio Rx;56806864;  60000000 ;946
780383000;5;Energest  ] Radio total;57768960;  60000000 ;962
780390000;7;Energest  ] CPU;1700952;  60000000 ;28
780390000;7;Energest  ] LPM;58299048;  60000000 ;971
780390000;7;Energest  ] Deep LPM;0;  60000000 ;0
780390000;7;Energest  ] Radio Tx;819752;  60000000 ;13
780390000;7;Energest  ] Radio Rx;57237248;  60000000 ;953
780390000;7;Energest  ] Radio total;58057000;  60000000 ;967
780527000;3;Energest  ] CPU;634320;  60000000 ;10
780527000;3;Energest  ] LPM;59365680;  60000000 ;989
780527000;3;Energest  ] Deep LPM;0;  60000000 ;0
780527000;3;Energest  ] Radio Tx;146856;  60000000 ;2
780527000;3;Energest  ] Radio Rx;57598144;  60000000 ;959
780527000;3;Energest  ] Radio total;57745000;  60000000 ;962
780576000;6;Energest  ] CPU;751680;  60000000 ;12
780576000;6;Energest  ] LPM;59248320;  60000000 ;987
780576000;6;Energest  ] Deep LPM;0;  60000000 ;0
780576000;6;Energest  ] Radio Tx;68432;  60000000 ;1
780576000;6;Energest  ] Radio Rx;57831568;  60000000 ;963
780576000;6;Energest  ] Radio total;57900000;  60000000 ;965
780739000;2;Energest  ] CPU;157864;  60000000 ;2
780739000;2;Energest  ] LPM;59842136;  60000000 ;997
780739000;2;Energest  ] Deep LPM;0;  60000000 ;0
780739000;2;Energest  ] Radio Tx;79144;  60000000 ;1
780739000;2;Energest  ] Radio Rx;43771664;  60000000 ;729
780739000;2;Energest  ] Radio total;43850808;  60000000 ;730
780858000;4;Energest  ] CPU;713320;  60000000 ;11
780858000;4;Energest  ] LPM;59286680;  60000000 ;988
780858000;4;Energest  ] Deep LPM;0;  60000000 ;0
780858000;4;Energest  ] Radio Tx;266136;  60000000 ;4
780858000;4;Energest  ] Radio Rx;57183864;  60000000 ;953
780858000;4;Energest  ] Radio total;57450000;  60000000 ;957
840262000;1;Energest  ] CPU;823768;  60000000 ;13
840262000;1;Energest  ] LPM;59176232;  60000000 ;986
840262000;1;Energest  ] Deep LPM;0;  60000000 ;0
840262000;1;Energest  ] Radio Tx;388608;  60000000 ;6
840262000;1;Energest  ] Radio Rx;56161392;  60000000 ;936
840262000;1;Energest  ] Radio total;56550000;  60000000 ;942
840383000;5;Energest  ] CPU;1477416;  60000000 ;24
840383000;5;Energest  ] LPM;58522584;  60000000 ;975
840383000;5;Energest  ] Deep LPM;0;  60000000 ;0
840383000;5;Energest  ] Radio Tx;774712;  60000000 ;12
840383000;5;Energest  ] Radio Rx;55502832;  60000000 ;925
840383000;5;Energest  ] Radio total;56277544;  60000000 ;937
840391432;7;Energest  ] CPU;1326632;  60001432 ;22
840391432;7;Energest  ] LPM;58674800;  60001432 ;977
840391432;7;Energest  ] Deep LPM;0;  60001432 ;0
840391432;7;Energest  ] Radio Tx;643664;  60001432 ;10
840391432;7;Energest  ] Radio Rx;55924936;  60001432 ;932
840391432;7;Energest  ] Radio total;56568600;  60001432 ;942
840527000;3;Energest  ] CPU;453768;  60000000 ;7
840527000;3;Energest  ] LPM;59546232;  60000000 ;992
840527000;3;Energest  ] Deep LPM;0;  60000000 ;0
840527000;3;Energest  ] Radio Tx;77616;  60000000 ;1
840527000;3;Energest  ] Radio Rx;56479968;  60000000 ;941
840527000;3;Energest  ] Radio total;56557584;  60000000 ;942
840576000;6;Energest  ] CPU;693496;  60000000 ;11
840576000;6;Energest  ] LPM;59306504;  60000000 ;988
840576000;6;Energest  ] Deep LPM;0;  60000000 ;0
840576000;6;Energest  ] Radio Tx;114440;  60000000 ;1
840576000;6;Energest  ] Radio Rx;56189648;  60000000 ;936
840576000;6;Energest  ] Radio total;56304088;  60000000 ;938
840739000;2;Energest  ] CPU;31600;  60000000 ;0
840739000;2;Energest  ] LPM;59968400;  60000000 ;999
840739000;2;Energest  ] Deep LPM;0;  60000000 ;0
840739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
840739000;2;Energest  ] Radio Rx;41844400;  60000000 ;697
840739000;2;Energest  ] Radio total;41850000;  60000000 ;697
840858000;4;Energest  ] CPU;621544;  60000000 ;10
840858000;4;Energest  ] LPM;59378456;  60000000 ;989
840858000;4;Energest  ] Deep LPM;0;  60000000 ;0
840858000;4;Energest  ] Radio Tx;245552;  60000000 ;4
840858000;4;Energest  ] Radio Rx;56004448;  60000000 ;933
840858000;4;Energest  ] Radio total;56250000;  60000000 ;937
900262000;1;Energest  ] CPU;817416;  60000000 ;13
900262000;1;Energest  ] LPM;59182584;  60000000 ;986
900262000;1;Energest  ] Deep LPM;0;  60000000 ;0
900262000;1;Energest  ] Radio Tx;382600;  60000000 ;6
900262000;1;Energest  ] Radio Rx;55867400;  60000000 ;931
900262000;1;Energest  ] Radio total;56250000;  60000000 ;937
900383000;5;Energest  ] CPU;1441368;  60000000 ;24
900383000;5;Energest  ] LPM;58558632;  60000000 ;975
900383000;5;Energest  ] Deep LPM;0;  60000000 ;0
900383000;5;Energest  ] Radio Tx;743056;  60000000 ;12
900383000;5;Energest  ] Radio Rx;56406944;  60000000 ;940
900383000;5;Energest  ] Radio total;57150000;  60000000 ;952
900390000;7;Energest  ] CPU;1332672;  59998568 ;22
900390000;7;Energest  ] LPM;58665896;  59998568 ;977
900390000;7;Energest  ] Deep LPM;0;  59998568 ;0
900390000;7;Energest  ] Radio Tx;644248;  59998568 ;10
900390000;7;Energest  ] Radio Rx;57104320;  59998568 ;951
900390000;7;Energest  ] Radio total;57748568;  59998568 ;962
900527000;3;Energest  ] CPU;501400;  60000000 ;8
900527000;3;Energest  ] LPM;59498600;  60000000 ;991
900527000;3;Energest  ] Deep LPM;0;  60000000 ;0
900527000;3;Energest  ] Radio Tx;113152;  60000000 ;1
900527000;3;Energest  ] Radio Rx;57536144;  60000000 ;958
900527000;3;Energest  ] Radio total;57649296;  60000000 ;960
900576000;6;Energest  ] CPU;609800;  60000000 ;10
900576000;6;Energest  ] LPM;59390200;  60000000 ;989
900576000;6;Energest  ] Deep LPM;0;  60000000 ;0
900576000;6;Energest  ] Radio Tx;67648;  60000000 ;1
900576000;6;Energest  ] Radio Rx;56983936;  60000000 ;949
900576000;6;Energest  ] Radio total;57051584;  60000000 ;950
900739000;2;Energest  ] CPU;37600;  60000000 ;0
900739000;2;Energest  ] LPM;59962400;  60000000 ;999
900739000;2;Energest  ] Deep LPM;0;  60000000 ;0
900739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
900739000;2;Energest  ] Radio Rx;43647200;  60000000 ;727
900739000;2;Energest  ] Radio total;43652800;  60000000 ;727
900864320;4;Energest  ] CPU;575544;  60006320 ;9
900864320;4;Energest  ] LPM;59430776;  60006320 ;990
900864320;4;Energest  ] Deep LPM;0;  60006320 ;0
900864320;4;Energest  ] Radio Tx;223128;  60006320 ;3
900864320;4;Energest  ] Radio Rx;57233192;  60006320 ;953
900864320;4;Energest  ] Radio total;57456320;  60006320 ;957
960262000;1;Energest  ] CPU;871800;  60000000 ;14
960262000;1;Energest  ] LPM;59128200;  60000000 ;985
960262000;1;Energest  ] Deep LPM;0;  60000000 ;0
960262000;1;Energest  ] Radio Tx;409504;  60000000 ;6
960262000;1;Energest  ] Radio Rx;57340496;  60000000 ;955
960262000;1;Energest  ] Radio total;57750000;  60000000 ;962
960383000;5;Energest  ] CPU;1555528;  60000000 ;25
960383000;5;Energest  ] LPM;58444472;  60000000 ;974
960383000;5;Energest  ] Deep LPM;0;  60000000 ;0
960383000;5;Energest  ] Radio Tx;806048;  60000000 ;13
960383000;5;Energest  ] Radio Rx;56343952;  60000000 ;939
960383000;5;Energest  ] Radio total;57150000;  60000000 ;952
960390000;7;Energest  ] CPU;1389672;  60000000 ;23
960390000;7;Energest  ] LPM;58610328;  60000000 ;976
960390000;7;Energest  ] Deep LPM;0;  60000000 ;0
960390000;7;Energest  ] Radio Tx;663784;  60000000 ;11
960390000;7;Energest  ] Radio Rx;57236216;  60000000 ;953
960390000;7;Energest  ] Radio total;57900000;  60000000 ;965
960527000;3;Energest  ] CPU;493432;  60000000 ;8
960527000;3;Energest  ] LPM;59506568;  60000000 ;991
960527000;3;Energest  ] Deep LPM;0;  60000000 ;0
960527000;3;Energest  ] Radio Tx;91184;  60000000 ;1
960527000;3;Energest  ] Radio Rx;57831568;  60000000 ;963
960527000;3;Energest  ] Radio total;57922752;  60000000 ;965
960576000;6;Energest  ] CPU;708168;  60000000 ;11
960576000;6;Energest  ] LPM;59291832;  60000000 ;988
960576000;6;Energest  ] Deep LPM;0;  60000000 ;0
960576000;6;Energest  ] Radio Tx;97824;  60000000 ;1
960576000;6;Energest  ] Radio Rx;57311968;  60000000 ;955
960576000;6;Energest  ] Radio total;57409792;  60000000 ;956
960739000;2;Energest  ] CPU;30600;  60000000 ;0
960739000;2;Energest  ] LPM;59969400;  60000000 ;999
960739000;2;Energest  ] Deep LPM;0;  60000000 ;0
960739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
960739000;2;Energest  ] Radio Rx;42450000;  60000000 ;707
960739000;2;Energest  ] Radio total;42455600;  60000000 ;707
960858000;4;Energest  ] CPU;621776;  59993680 ;10
960858000;4;Energest  ] LPM;59371904;  59993680 ;989
960858000;4;Energest  ] Deep LPM;0;  59993680 ;0
960858000;4;Energest  ] Radio Tx;240976;  59993680 ;4
960858000;4;Energest  ] Radio Rx;56752704;  59993680 ;945
960858000;4;Energest  ] Radio total;56993680;  59993680 ;949
1020262000;1;Energest  ] CPU;864432;  60000000 ;14
1020262000;1;Energest  ] LPM;59135568;  60000000 ;985
1020262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1020262000;1;Energest  ] Radio Tx;406520;  60000000 ;6
1020262000;1;Energest  ] Radio Rx;57193480;  60000000 ;953
1020262000;1;Energest  ] Radio total;57600000;  60000000 ;960
1020383000;5;Energest  ] CPU;1536984;  60000000 ;25
1020383000;5;Energest  ] LPM;58463016;  60000000 ;974
1020383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1020383000;5;Energest  ] Radio Tx;801504;  60000000 ;13
1020383000;5;Energest  ] Radio Rx;56817456;  60000000 ;946
1020383000;5;Energest  ] Radio total;57618960;  60000000 ;960
1020390000;7;Energest  ] CPU;1380232;  60000000 ;23
1020390000;7;Energest  ] LPM;58619768;  60000000 ;976
1020390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1020390000;7;Energest  ] Radio Tx;656520;  60000000 ;10
1020390000;7;Energest  ] Radio Rx;57093480;  60000000 ;951
1020390000;7;Energest  ] Radio total;57750000;  60000000 ;962
1020527000;3;Energest  ] CPU;469368;  60000000 ;7
1020527000;3;Energest  ] LPM;59530632;  60000000 ;992
1020527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1020527000;3;Energest  ] Radio Tx;80120;  60000000 ;1
1020527000;3;Energest  ] Radio Rx;57835048;  60000000 ;963
1020527000;3;Energest  ] Radio total;57915168;  60000000 ;965
1020576000;6;Energest  ] CPU;652168;  60000000 ;10
1020576000;6;Energest  ] LPM;59347832;  60000000 ;989
1020576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1020576000;6;Energest  ] Radio Tx;75920;  60000000 ;1
1020576000;6;Energest  ] Radio Rx;57533360;  60000000 ;958
1020576000;6;Energest  ] Radio total;57609280;  60000000 ;960
1020739000;2;Energest  ] CPU;26800;  60000000 ;0
1020739000;2;Energest  ] LPM;59973200;  60000000 ;999
1020739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1020739000;2;Energest  ] Radio Tx;2800;  60000000 ;0
1020739000;2;Energest  ] Radio Rx;42547200;  60000000 ;709
1020739000;2;Energest  ] Radio total;42550000;  60000000 ;709
1020858000;4;Energest  ] CPU;611592;  60000000 ;10
1020858000;4;Energest  ] LPM;59388408;  60000000 ;989
1020858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1020858000;4;Energest  ] Radio Tx;242888;  60000000 ;4
1020858000;4;Energest  ] Radio Rx;57057112;  60000000 ;950
1020858000;4;Energest  ] Radio total;57300000;  60000000 ;955
1080262000;1;Energest  ] CPU;852864;  60000000 ;14
1080262000;1;Energest  ] LPM;59147136;  60000000 ;985
1080262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1080262000;1;Energest  ] Radio Tx;402760;  60000000 ;6
1080262000;1;Energest  ] Radio Rx;57197240;  60000000 ;953
1080262000;1;Energest  ] Radio total;57600000;  60000000 ;960
1080383000;5;Energest  ] CPU;1547832;  60000000 ;25
1080383000;5;Energest  ] LPM;58452168;  60000000 ;974
1080383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1080383000;5;Energest  ] Radio Tx;804624;  60000000 ;13
1080383000;5;Energest  ] Radio Rx;56952752;  60000000 ;949
1080383000;5;Energest  ] Radio total;57757376;  60000000 ;962
1080390000;7;Energest  ] CPU;1397632;  60000000 ;23
1080390000;7;Energest  ] LPM;58602368;  60000000 ;976
1080390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1080390000;7;Energest  ] Radio Tx;672488;  60000000 ;11
1080390000;7;Energest  ] Radio Rx;57542680;  60000000 ;959
1080390000;7;Energest  ] Radio total;58215168;  60000000 ;970
1080527000;3;Energest  ] CPU;498024;  60000000 ;8
1080527000;3;Energest  ] LPM;59501976;  60000000 ;991
1080527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1080527000;3;Energest  ] Radio Tx;97984;  60000000 ;1
1080527000;3;Energest  ] Radio Rx;58124768;  60000000 ;968
1080527000;3;Energest  ] Radio total;58222752;  60000000 ;970
1080576000;6;Energest  ] CPU;638888;  60000000 ;10
1080576000;6;Energest  ] LPM;59361112;  60000000 ;989
1080576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1080576000;6;Energest  ] Radio Tx;64640;  60000000 ;1
1080576000;6;Energest  ] Radio Rx;57685360;  60000000 ;961
1080576000;6;Energest  ] Radio total;57750000;  60000000 ;962
1080739000;2;Energest  ] CPU;25600;  60000000 ;0
1080739000;2;Energest  ] LPM;59974400;  60000000 ;999
1080739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1080739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
1080739000;2;Energest  ] Radio Rx;38900000;  60000000 ;648
1080739000;2;Energest  ] Radio total;38905600;  60000000 ;648
1080858000;4;Energest  ] CPU;616672;  60000000 ;10
1080858000;4;Energest  ] LPM;59383328;  60000000 ;989
1080858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1080858000;4;Energest  ] Radio Tx;236968;  60000000 ;3
1080858000;4;Energest  ] Radio Rx;57513032;  60000000 ;958
1080858000;4;Energest  ] Radio total;57750000;  60000000 ;962
1140262000;1;Energest  ] CPU;808544;  60000000 ;13
1140262000;1;Energest  ] LPM;59191456;  60000000 ;986
1140262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1140262000;1;Energest  ] Radio Tx;379128;  60000000 ;6
1140262000;1;Energest  ] Radio Rx;57820872;  60000000 ;963
1140262000;1;Energest  ] Radio total;58200000;  60000000 ;970
1140383000;5;Energest  ] CPU;1527728;  60000000 ;25
1140383000;5;Energest  ] LPM;58472272;  60000000 ;974
1140383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1140383000;5;Energest  ] Radio Tx;789784;  60000000 ;13
1140383000;5;Energest  ] Radio Rx;57710216;  60000000 ;961
1140383000;5;Energest  ] Radio total;58500000;  60000000 ;975
1140390000;7;Energest  ] CPU;1392128;  60000000 ;23
1140390000;7;Energest  ] LPM;58607872;  60000000 ;976
1140390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1140390000;7;Energest  ] Radio Tx;671992;  60000000 ;11
1140390000;7;Energest  ] Radio Rx;57862136;  60000000 ;964
1140390000;7;Energest  ] Radio total;58534128;  60000000 ;975
1140527000;3;Energest  ] CPU;450328;  60000000 ;7
1140527000;3;Energest  ] LPM;59549672;  60000000 ;992
1140527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1140527000;3;Energest  ] Radio Tx;77792;  60000000 ;1
1140527000;3;Energest  ] Radio Rx;58140248;  60000000 ;969
1140527000;3;Energest  ] Radio total;58218040;  60000000 ;970
1140576000;6;Energest  ] CPU;644752;  60000000 ;10
1140576000;6;Energest  ] LPM;59355248;  60000000 ;989
1140576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1140576000;6;Energest  ] Radio Tx;80504;  60000000 ;1
1140576000;6;Energest  ] Radio Rx;58287360;  60000000 ;971
1140576000;6;Energest  ] Radio total;58367864;  60000000 ;972
1140739000;2;Energest  ] CPU;32600;  60000000 ;0
1140739000;2;Energest  ] LPM;59967400;  60000000 ;999
1140739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1140739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
1140739000;2;Energest  ] Radio Rx;42697200;  60000000 ;711
1140739000;2;Energest  ] Radio total;42702800;  60000000 ;711
1140858000;4;Energest  ] CPU;613240;  60000000 ;10
1140858000;4;Energest  ] LPM;59386760;  60000000 ;989
1140858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1140858000;4;Energest  ] Radio Tx;246720;  60000000 ;4
1140858000;4;Energest  ] Radio Rx;57803280;  60000000 ;963
1140858000;4;Energest  ] Radio total;58050000;  60000000 ;967
1200262000;1;Energest  ] CPU;885760;  60000000 ;14
1200262000;1;Energest  ] LPM;59114240;  60000000 ;985
1200262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1200262000;1;Energest  ] Radio Tx;420464;  60000000 ;7
1200262000;1;Energest  ] Radio Rx;55079536;  60000000 ;917
1200262000;1;Energest  ] Radio total;55500000;  60000000 ;925
1200383000;5;Energest  ] CPU;1655576;  60000000 ;27
1200383000;5;Energest  ] LPM;58344424;  60000000 ;972
1200383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1200383000;5;Energest  ] Radio Tx;867616;  60000000 ;14
1200383000;5;Energest  ] Radio Rx;54347552;  60000000 ;905
1200383000;5;Energest  ] Radio total;55215168;  60000000 ;920
1200390000;7;Energest  ] CPU;1475656;  60000000 ;24
1200390000;7;Energest  ] LPM;58524344;  60000000 ;975
1200390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1200390000;7;Energest  ] Radio Tx;708024;  60000000 ;11
1200390000;7;Energest  ] Radio Rx;55260936;  60000000 ;921
1200390000;7;Energest  ] Radio total;55968960;  60000000 ;932
1200527000;3;Energest  ] CPU;460680;  60000000 ;7
1200527000;3;Energest  ] LPM;59539320;  60000000 ;992
1200527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1200527000;3;Energest  ] Radio Tx;68432;  60000000 ;1
1200527000;3;Energest  ] Radio Rx;55285360;  60000000 ;921
1200527000;3;Energest  ] Radio total;55353792;  60000000 ;922
1200576000;6;Energest  ] CPU;682768;  60000000 ;11
1200576000;6;Energest  ] LPM;59317232;  60000000 ;988
1200576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1200576000;6;Energest  ] Radio Tx;77616;  60000000 ;1
1200576000;6;Energest  ] Radio Rx;55140552;  60000000 ;919
1200576000;6;Energest  ] Radio total;55218168;  60000000 ;920
1200739000;2;Energest  ] CPU;21800;  60000000 ;0
1200739000;2;Energest  ] LPM;59978200;  60000000 ;999
1200739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1200739000;2;Energest  ] Radio Tx;2800;  60000000 ;0
1200739000;2;Energest  ] Radio Rx;39647200;  60000000 ;660
1200739000;2;Energest  ] Radio total;39650000;  60000000 ;660
1200858000;4;Energest  ] CPU;616320;  60000000 ;10
1200858000;4;Energest  ] LPM;59383680;  60000000 ;989
1200858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1200858000;4;Energest  ] Radio Tx;236600;  60000000 ;3
1200858000;4;Energest  ] Radio Rx;54813400;  60000000 ;913
1200858000;4;Energest  ] Radio total;55050000;  60000000 ;917
1260262000;1;Energest  ] CPU;847800;  60000000 ;14
1260262000;1;Energest  ] LPM;59152200;  60000000 ;985
1260262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1260262000;1;Energest  ] Radio Tx;399528;  60000000 ;6
1260262000;1;Energest  ] Radio Rx;57585472;  60000000 ;959
1260262000;1;Energest  ] Radio total;57985000;  60000000 ;966
1260383000;5;Energest  ] CPU;1450536;  60000000 ;24
1260383000;5;Energest  ] LPM;58549464;  60000000 ;975
1260383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1260383000;5;Energest  ] Radio Tx;747904;  60000000 ;12
1260383000;5;Energest  ] Radio Rx;56426096;  60000000 ;940
1260383000;5;Energest  ] Radio total;57174000;  60000000 ;952
1260390000;7;Energest  ] CPU;1372536;  60000000 ;22
1260390000;7;Energest  ] LPM;58627464;  60000000 ;977
1260390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1260390000;7;Energest  ] Radio Tx;661208;  60000000 ;11
1260390000;7;Energest  ] Radio Rx;57255792;  60000000 ;954
1260390000;7;Energest  ] Radio total;57917000;  60000000 ;965
1260527000;3;Energest  ] CPU;509080;  60000000 ;8
1260527000;3;Energest  ] LPM;59490920;  60000000 ;991
1260527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1260527000;3;Energest  ] Radio Tx;106856;  60000000 ;1
1260527000;3;Energest  ] Radio Rx;57686856;  60000000 ;961
1260527000;3;Energest  ] Radio total;57793712;  60000000 ;963
1260576000;6;Energest  ] CPU;636520;  60000000 ;10
1260576000;6;Energest  ] LPM;59363480;  60000000 ;989
1260576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1260576000;6;Energest  ] Radio Tx;73824;  60000000 ;1
1260576000;6;Energest  ] Radio Rx;57067760;  60000000 ;951
1260576000;6;Energest  ] Radio total;57141584;  60000000 ;952
1260739000;2;Energest  ] CPU;40600;  60000000 ;0
1260739000;2;Energest  ] LPM;59959400;  60000000 ;999
1260739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1260739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
1260739000;2;Energest  ] Radio Rx;45805400;  60000000 ;763
1260739000;2;Energest  ] Radio total;45811000;  60000000 ;763
1260858000;4;Energest  ] CPU;601808;  60000000 ;10
1260858000;4;Energest  ] LPM;59398192;  60000000 ;989
1260858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1260858000;4;Energest  ] Radio Tx;235088;  60000000 ;3
1260858000;4;Energest  ] Radio Rx;56613912;  60000000 ;943
1260858000;4;Energest  ] Radio total;56849000;  60000000 ;947
1320262000;1;Energest  ] CPU;860224;  60000000 ;14
1320262000;1;Energest  ] LPM;59139776;  60000000 ;985
1320262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1320262000;1;Energest  ] Radio Tx;405984;  60000000 ;6
1320262000;1;Energest  ] Radio Rx;57259016;  60000000 ;954
1320262000;1;Energest  ] Radio total;57665000;  60000000 ;961
1320383000;5;Energest  ] CPU;1512832;  60000000 ;25
1320383000;5;Energest  ] LPM;58487168;  60000000 ;974
1320383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1320383000;5;Energest  ] Radio Tx;780120;  60000000 ;13
1320383000;5;Energest  ] Radio Rx;56795880;  60000000 ;946
1320383000;5;Energest  ] Radio total;57576000;  60000000 ;959
1320390000;7;Energest  ] CPU;1445288;  60000000 ;24
1320390000;7;Energest  ] LPM;58554712;  60000000 ;975
1320390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1320390000;7;Energest  ] Radio Tx;699784;  60000000 ;11
1320390000;7;Energest  ] Radio Rx;57220552;  60000000 ;953
1320390000;7;Energest  ] Radio total;57920336;  60000000 ;965
1320527000;3;Energest  ] CPU;448392;  60000000 ;7
1320527000;3;Energest  ] LPM;59551608;  60000000 ;992
1320527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1320527000;3;Energest  ] Radio Tx;66240;  60000000 ;1
1320527000;3;Energest  ] Radio Rx;56783760;  60000000 ;946
1320527000;3;Energest  ] Radio total;56850000;  60000000 ;947
1320576000;6;Energest  ] CPU;673544;  60000000 ;11
1320576000;6;Energest  ] LPM;59326456;  60000000 ;988
1320576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1320576000;6;Energest  ] Radio Tx;86296;  60000000 ;1
1320576000;6;Energest  ] Radio Rx;57552664;  60000000 ;959
1320576000;6;Energest  ] Radio total;57638960;  60000000 ;960
1320739000;2;Energest  ] CPU;30600;  60000000 ;0
1320739000;2;Energest  ] LPM;59969400;  60000000 ;999
1320739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1320739000;2;Energest  ] Radio Tx;5600;  60000000 ;0
1320739000;2;Energest  ] Radio Rx;43136200;  60000000 ;718
1320739000;2;Energest  ] Radio total;43141800;  60000000 ;719
1320858000;4;Energest  ] CPU;628592;  60000000 ;10
1320858000;4;Energest  ] LPM;59371408;  60000000 ;989
1320858000;4;Energest  ] Deep LPM;0;  60000000 ;0
1320858000;4;Energest  ] Radio Tx;244792;  60000000 ;4
1320858000;4;Energest  ] Radio Rx;57356208;  60000000 ;955
1320858000;4;Energest  ] Radio total;57601000;  60000000 ;960
1380262000;1;Energest  ] CPU;796808;  60000000 ;13
1380262000;1;Energest  ] LPM;59203192;  60000000 ;986
1380262000;1;Energest  ] Deep LPM;0;  60000000 ;0
1380262000;1;Energest  ] Radio Tx;374184;  60000000 ;6
1380262000;1;Energest  ] Radio Rx;56775816;  60000000 ;946
1380262000;1;Energest  ] Radio total;57150000;  60000000 ;952
1380383000;5;Energest  ] CPU;1463560;  60000000 ;24
1380383000;5;Energest  ] LPM;58536440;  60000000 ;975
1380383000;5;Energest  ] Deep LPM;0;  60000000 ;0
1380383000;5;Energest  ] Radio Tx;760216;  60000000 ;12
1380383000;5;Energest  ] Radio Rx;56243576;  60000000 ;937
1380383000;5;Energest  ] Radio total;57003792;  60000000 ;950
1380390000;7;Energest  ] CPU;1329696;  60000000 ;22
1380390000;7;Energest  ] LPM;58670304;  60000000 ;977
1380390000;7;Energest  ] Deep LPM;0;  60000000 ;0
1380390000;7;Energest  ] Radio Tx;641464;  60000000 ;10
1380390000;7;Energest  ] Radio Rx;56835080;  60000000 ;947
1380390000;7;Energest  ] Radio total;57476544;  60000000 ;957
1380527000;3;Energest  ] CPU;493312;  60000000 ;8
1380527000;3;Energest  ] LPM;59506688;  60000000 ;991
1380527000;3;Energest  ] Deep LPM;0;  60000000 ;0
1380527000;3;Energest  ] Radio Tx;104160;  60000000 ;1
1380527000;3;Energest  ] Radio Rx;57361008;  60000000 ;956
1380527000;3;Energest  ] Radio total;57465168;  60000000 ;957
1380576000;6;Energest  ] CPU;614896;  60000000 ;10
1380576000;6;Energest  ] LPM;59385104;  60000000 ;989
1380576000;6;Energest  ] Deep LPM;0;  60000000 ;0
1380576000;6;Energest  ] Radio Tx;67840;  60000000 ;1
1380576000;6;Energest  ] Radio Rx;56947328;  60000000 ;949
1380576000;6;Energest  ] Radio total;57015168;  60000000 ;950
1380739000;2;Energest  ] CPU;29696;  60000000 ;0
1380739000;2;Energest  ] LPM;59970304;  60000000 ;999
1380739000;2;Energest  ] Deep LPM;0;  60000000 ;0
1380739000;2;Energest  ] Radio Tx;6696;  60000000 ;0
